T-4,T-3,T-2,T-1,T-0,T-0
-2.539487537,-2.968222644,-2.835040003,-3.010193099,-3.450967208,-3.395801259
-2.968222644,-2.835040003,-3.010193099,-3.450967208,-3.329948592,-3.538003638
-2.835040003,-3.010193099,-3.450967208,-3.329948592,-4.431230294,-3.680836828
-3.010193099,-3.450967208,-3.329948592,-4.431230294,-3.516024786,-3.680836828
-3.450967208,-3.329948592,-4.431230294,-3.516024786,-3.7951731,-3.680836828
-3.329948592,-4.431230294,-3.516024786,-3.7951731,-4.110285581,-3.680836828
-4.431230294,-3.516024786,-3.7951731,-4.110285581,-5.207376663,-4.328528865
-3.516024786,-3.7951731,-4.110285581,-5.207376663,-4.239674193,-4.449341782
-3.7951731,-4.110285581,-5.207376663,-4.239674193,-4.605634623,-4.447080763
-4.110285581,-5.207376663,-4.239674193,-4.605634623,-4.577471259,-4.551155369
-5.207376663,-4.239674193,-4.605634623,-4.577471259,-4.374082237,-4.551155369
-4.239674193,-4.605634623,-4.577471259,-4.374082237,-4.333542876,-4.815998047
-4.605634623,-4.577471259,-4.374082237,-4.333542876,-4.802500454,-4.831648429
-4.577471259,-4.374082237,-4.333542876,-4.802500454,-4.876793715,-4.831648429
-4.374082237,-4.333542876,-4.802500454,-4.876793715,-4.626200994,-4.596579218
-4.333542876,-4.802500454,-4.876793715,-4.626200994,-4.676372128,-4.596579218
-4.802500454,-4.876793715,-4.626200994,-4.676372128,-4.786989635,-4.596579218
-4.876793715,-4.626200994,-4.676372128,-4.786989635,-4.555895196,-4.596579218
-4.626200994,-4.676372128,-4.786989635,-4.555895196,-4.518311772,-4.596579218
-4.676372128,-4.786989635,-4.555895196,-4.518311772,-4.590200701,-4.596579218
-4.786989635,-4.555895196,-4.518311772,-4.590200701,-3.784250101,-3.807821421
-4.555895196,-4.518311772,-4.590200701,-3.784250101,-3.769992855,-3.807821421
-4.518311772,-4.590200701,-3.784250101,-3.769992855,-3.591351941,-3.807821421
-4.590200701,-3.784250101,-3.769992855,-3.591351941,-3.862740757,-3.807821421
-3.784250101,-3.769992855,-3.591351941,-3.862740757,-3.843666485,-3.807821421
-3.769992855,-3.591351941,-3.862740757,-3.843666485,-3.733543604,-3.807821421
-3.591351941,-3.862740757,-3.843666485,-3.733543604,-3.92760805,-3.807821421
-3.862740757,-3.843666485,-3.733543604,-3.92760805,-3.6264866,-3.807821421
-3.843666485,-3.733543604,-3.92760805,-3.6264866,-2.815360186,-2.682642864
-3.733543604,-3.92760805,-3.6264866,-2.815360186,-2.693672694,-2.682642864
-3.92760805,-3.6264866,-2.815360186,-2.693672694,-2.603102996,-2.682642864
-3.6264866,-2.815360186,-2.693672694,-2.603102996,-2.20734111,-2.105726346
-2.815360186,-2.693672694,-2.603102996,-2.20734111,-2.029595727,-2.105726346
-2.693672694,-2.603102996,-2.20734111,-2.029595727,-3.187061499,-2.105726346
-2.603102996,-2.20734111,-2.029595727,-3.187061499,-1.917898694,-2.105726346
-2.20734111,-2.029595727,-3.187061499,-1.917898694,-2.448675202,-2.105726346
-2.029595727,-3.187061499,-1.917898694,-2.448675202,-1.853331506,-1.658925161
-3.187061499,-1.917898694,-2.448675202,-1.853331506,-1.925716858,-1.658925161
-1.917898694,-2.448675202,-1.853331506,-1.925716858,-1.983063978,-1.658925161
-2.448675202,-1.853331506,-1.925716858,-1.983063978,-1.531010016,-1.382323519
-1.853331506,-1.925716858,-1.983063978,-1.531010016,-1.618879847,-1.399338124
-1.925716858,-1.983063978,-1.531010016,-1.618879847,-1.364690262,-1.399338124
-1.983063978,-1.531010016,-1.618879847,-1.364690262,-1.188603054,-1.424536655
-1.531010016,-1.618879847,-1.364690262,-1.188603054,-1.287351343,-1.45638664
-1.618879847,-1.364690262,-1.188603054,-1.287351343,-1.423042589,-1.488952169
-1.364690262,-1.188603054,-1.287351343,-1.423042589,-1.936171517,-1.488952169
-1.188603054,-1.287351343,-1.423042589,-1.936171517,-1.683398737,-1.437084494
-1.287351343,-1.423042589,-1.936171517,-1.683398737,-1.431361395,-1.399254064
-1.423042589,-1.936171517,-1.683398737,-1.431361395,-1.588832066,-1.373841331
-1.936171517,-1.683398737,-1.431361395,-1.588832066,-2.012802545,-1.37475332
-1.683398737,-1.431361395,-1.588832066,-2.012802545,-1.446757017,-1.42593768
-1.431361395,-1.588832066,-2.012802545,-1.446757017,-1.511970356,-1.458374233
-1.588832066,-2.012802545,-1.446757017,-1.511970356,-1.122693135,-1.268336274
-2.012802545,-1.446757017,-1.511970356,-1.122693135,-0.904493691,-1.046186747
-1.446757017,-1.511970356,-1.122693135,-0.904493691,-0.989455677,-0.832870558
-1.511970356,-1.122693135,-0.904493691,-0.989455677,-0.73866769,-0.599619494
-1.122693135,-0.904493691,-0.989455677,-0.73866769,0.663322322,-0.328210253
-0.904493691,-0.989455677,-0.73866769,0.663322322,-0.017587118,-0.041463216
-0.989455677,-0.73866769,0.663322322,-0.017587118,0.79194874,-0.041463216
-0.73866769,0.663322322,-0.017587118,0.79194874,0.525740346,0.578055907
0.663322322,-0.017587118,0.79194874,0.525740346,1.036645105,0.578055907
-0.017587118,0.79194874,0.525740346,1.036645105,0.572267854,0.578055907
0.79194874,0.525740346,1.036645105,0.572267854,1.258623703,0.578055907
0.525740346,1.036645105,0.572267854,1.258623703,1.726872581,0.578055907
1.036645105,0.572267854,1.258623703,1.726872581,0.29100441,0.578055907
0.572267854,1.258623703,1.726872581,0.29100441,0.516869515,0.578055907
1.258623703,1.726872581,0.29100441,0.516869515,0.667251305,0.578055907
1.726872581,0.29100441,0.516869515,0.667251305,1.161962671,0.578055907
0.29100441,0.516869515,0.667251305,1.161962671,0.572504461,0.578055907
0.516869515,0.667251305,1.161962671,0.572504461,0.658483857,0.578055907
0.667251305,1.161962671,0.572504461,0.658483857,0.614468696,0.578055907
1.161962671,0.572504461,0.658483857,0.614468696,0.78578621,0.578055907
0.572504461,0.658483857,0.614468696,0.78578621,0.456152917,0.578055907
0.658483857,0.614468696,0.78578621,0.456152917,0.525918434,0.578055907
0.614468696,0.78578621,0.456152917,0.525918434,0.855227339,0.578055907
0.78578621,0.456152917,0.525918434,0.855227339,0.6625308,0.578055907
0.456152917,0.525918434,0.855227339,0.6625308,0.612429845,0.578055907
0.525918434,0.855227339,0.6625308,0.612429845,0.553265309,0.578055907
0.855227339,0.6625308,0.612429845,0.553265309,0.580096386,0.578055907
0.6625308,0.612429845,0.553265309,0.580096386,0.402547539,0.578055907
0.612429845,0.553265309,0.580096386,0.402547539,0.757756965,0.578055907
0.553265309,0.580096386,0.402547539,0.757756965,0.686920552,0.578055907
0.580096386,0.402547539,0.757756965,0.686920552,0.823089516,0.578055907
0.402547539,0.757756965,0.686920552,0.823089516,0.607207166,0.578055907
0.757756965,0.686920552,0.823089516,0.607207166,0.545038056,0.578055907
0.686920552,0.823089516,0.607207166,0.545038056,0.502266523,0.578055907
0.823089516,0.607207166,0.545038056,0.502266523,0.579842548,0.578055907
0.607207166,0.545038056,0.502266523,0.579842548,0.606884852,0.578055907
0.545038056,0.502266523,0.579842548,0.606884852,0.492120642,0.578055907
0.502266523,0.579842548,0.606884852,0.492120642,0.461419916,0.578055907
0.579842548,0.606884852,0.492120642,0.461419916,0.637694806,0.578055907
0.606884852,0.492120642,0.461419916,0.637694806,0.620464261,0.578055907
0.492120642,0.461419916,0.637694806,0.620464261,0.513712053,0.578055907
0.461419916,0.637694806,0.620464261,0.513712053,0.681749852,0.578055907
0.637694806,0.620464261,0.513712053,0.681749852,0.550994302,0.578055907
0.620464261,0.513712053,0.681749852,0.550994302,0.586716038,0.578055907
0.513712053,0.681749852,0.550994302,0.586716038,0.624415093,0.578055907
0.681749852,0.550994302,0.586716038,0.624415093,0.626747902,0.578055907
0.550994302,0.586716038,0.624415093,0.626747902,0.562692334,0.578055907
0.586716038,0.624415093,0.626747902,0.562692334,0.602805798,0.578055907
0.624415093,0.626747902,0.562692334,0.602805798,3.27269587,3.3311423
0.626747902,0.562692334,0.602805798,3.27269587,3.347708388,3.383457581
0.562692334,0.602805798,3.27269587,3.347708388,3.20057472,3.216968181
0.602805798,3.27269587,3.347708388,3.20057472,3.196140699,3.216968181
3.27269587,3.347708388,3.20057472,3.196140699,3.118630656,3.216968181
3.347708388,3.20057472,3.196140699,3.118630656,3.491129785,3.216968181
3.20057472,3.196140699,3.118630656,3.491129785,2.780078847,2.676526284
3.196140699,3.118630656,3.491129785,2.780078847,2.576404209,2.547918652
3.118630656,3.491129785,2.780078847,2.576404209,2.498305797,2.476353959
3.491129785,2.780078847,2.576404209,2.498305797,2.322249735,2.476353959
2.780078847,2.576404209,2.498305797,2.322249735,2.690900145,2.476353959
2.576404209,2.498305797,2.322249735,2.690900145,2.641421368,2.476353959
2.498305797,2.322249735,2.690900145,2.641421368,2.424528636,2.476353959
2.322249735,2.690900145,2.641421368,2.424528636,2.707206838,2.476353959
2.690900145,2.641421368,2.424528636,2.707206838,2.704528437,2.476353959
2.641421368,2.424528636,2.707206838,2.704528437,2.446365929,2.476353959
2.424528636,2.707206838,2.704528437,2.446365929,2.358012616,2.476353959
2.707206838,2.704528437,2.446365929,2.358012616,2.224284668,2.476353959
2.704528437,2.446365929,2.358012616,2.224284668,1.726090172,1.60108708
2.446365929,2.358012616,2.224284668,1.726090172,1.457724523,1.606656736
2.358012616,2.224284668,1.726090172,1.457724523,1.482531057,1.629118771
2.224284668,1.726090172,1.457724523,1.482531057,1.742983188,1.644655582
1.726090172,1.457724523,1.482531057,1.742983188,1.917778102,1.633235016
1.457724523,1.482531057,1.742983188,1.917778102,1.783156329,1.619831481
1.482531057,1.742983188,1.917778102,1.783156329,1.449645773,1.560175857
1.742983188,1.917778102,1.783156329,1.449645773,1.707848113,1.478478594
1.917778102,1.783156329,1.449645773,1.707848113,1.699488339,1.401832845
1.783156329,1.449645773,1.707848113,1.699488339,1.723925844,1.350370767
1.449645773,1.707848113,1.699488339,1.723925844,1.366214528,1.364023333
1.707848113,1.699488339,1.723925844,1.366214528,1.111873341,1.40384408
1.699488339,1.723925844,1.366214528,1.111873341,1.468139755,1.451099813
1.723925844,1.366214528,1.111873341,1.468139755,1.575299995,1.49774141
1.366214528,1.111873341,1.468139755,1.575299995,1.390821375,1.111792681
1.111873341,1.468139755,1.575299995,1.390821375,1.187265773,1.187062417
1.468139755,1.575299995,1.390821375,1.187265773,0.761338066,0.677493453
1.575299995,1.390821375,1.187265773,0.761338066,0.393227762,0.439567558
1.390821375,1.187265773,0.761338066,0.393227762,0.251873109,0.173148116
1.187265773,0.761338066,0.393227762,0.251873109,0.197177542,0.278181874
0.761338066,0.393227762,0.251873109,0.197177542,-0.425628433,-0.375054181
0.393227762,0.251873109,0.197177542,-0.425628433,-0.227772133,-0.375054181
0.251873109,0.197177542,-0.425628433,-0.227772133,-0.473299738,-0.375054181
0.197177542,-0.425628433,-0.227772133,-0.473299738,-0.457013766,-0.375054181
-0.425628433,-0.227772133,-0.473299738,-0.457013766,-1.752455209,-1.470654131
-0.227772133,-0.473299738,-0.457013766,-1.752455209,-1.514825886,-1.470654131
-0.473299738,-0.457013766,-1.752455209,-1.514825886,-1.591883404,-1.470654131
-0.457013766,-1.752455209,-1.514825886,-1.591883404,-1.450097777,-1.470654131
-1.752455209,-1.514825886,-1.591883404,-1.450097777,-1.481113368,-1.470654131
-1.514825886,-1.591883404,-1.450097777,-1.481113368,-1.507745591,-1.470654131
-1.591883404,-1.450097777,-1.481113368,-1.507745591,-1.699679556,-1.470654131
-1.450097777,-1.481113368,-1.507745591,-1.699679556,-1.944814855,-1.470654131
-1.481113368,-1.507745591,-1.699679556,-1.944814855,-1.384677325,-1.470654131
-1.507745591,-1.699679556,-1.944814855,-1.384677325,-1.668170503,-1.470654131
-1.699679556,-1.944814855,-1.384677325,-1.668170503,-1.818144391,-1.470654131
-1.944814855,-1.384677325,-1.668170503,-1.818144391,-1.434502148,-1.470654131
-1.384677325,-1.668170503,-1.818144391,-1.434502148,-1.660626011,-1.470654131
-1.668170503,-1.818144391,-1.434502148,-1.660626011,-1.375599581,-1.470654131
-1.818144391,-1.434502148,-1.660626011,-1.375599581,-1.379201444,-1.470654131
-1.434502148,-1.660626011,-1.375599581,-1.379201444,-1.664270403,-1.470654131
-1.660626011,-1.375599581,-1.379201444,-1.664270403,-1.433527997,-1.470654131
-1.375599581,-1.379201444,-1.664270403,-1.433527997,-1.287344812,-1.470654131
-1.379201444,-1.664270403,-1.433527997,-1.287344812,-1.467908226,-1.470654131
-1.664270403,-1.433527997,-1.287344812,-1.467908226,-1.5891677,-1.470654131
-1.433527997,-1.287344812,-1.467908226,-1.5891677,-1.324386443,-1.470654131
-1.287344812,-1.467908226,-1.5891677,-1.324386443,-1.367957867,-1.470654131
-1.467908226,-1.5891677,-1.324386443,-1.367957867,-1.784373095,-1.470654131
-1.5891677,-1.324386443,-1.367957867,-1.784373095,-1.317761139,-1.470654131
-1.324386443,-1.367957867,-1.784373095,-1.317761139,-1.841501544,-1.470654131
-1.367957867,-1.784373095,-1.317761139,-1.841501544,-1.368797526,-1.470654131
-1.784373095,-1.317761139,-1.841501544,-1.368797526,-1.403008389,-1.470654131
-1.317761139,-1.841501544,-1.368797526,-1.403008389,-1.266160208,-1.470654131
-1.841501544,-1.368797526,-1.403008389,-1.266160208,-1.399390534,-1.470654131
-1.368797526,-1.403008389,-1.266160208,-1.399390534,-1.5146187,-1.470654131
-1.403008389,-1.266160208,-1.399390534,-1.5146187,-1.498063142,-1.470654131
-1.266160208,-1.399390534,-1.5146187,-1.498063142,-1.504474042,-1.470654131
-1.399390534,-1.5146187,-1.498063142,-1.504474042,-4.490625441,-4.547557349
-1.5146187,-1.498063142,-1.504474042,-4.490625441,-4.68957029,-4.547557349
-1.498063142,-1.504474042,-4.490625441,-4.68957029,-4.474656191,-4.547557349
-1.504474042,-4.490625441,-4.68957029,-4.474656191,-4.53953933,-4.547557349
-4.490625441,-4.68957029,-4.474656191,-4.53953933,-4.529969601,-4.547557349
-4.68957029,-4.474656191,-4.53953933,-4.529969601,-4.546510027,-4.547557349
-4.474656191,-4.53953933,-4.529969601,-4.546510027,-3.430400809,-3.314357012
-4.53953933,-4.529969601,-4.546510027,-3.430400809,-3.331725638,-3.314357012
-4.529969601,-4.546510027,-3.430400809,-3.331725638,-3.316591824,-3.314357012
-4.546510027,-3.430400809,-3.331725638,-3.316591824,-3.214421433,-3.314357012
-3.430400809,-3.331725638,-3.316591824,-3.214421433,-3.307019899,-3.314357012
-3.331725638,-3.316591824,-3.214421433,-3.307019899,-3.319219828,-3.314357012
-3.316591824,-3.214421433,-3.307019899,-3.319219828,-3.243832408,-3.314357012
-3.214421433,-3.307019899,-3.319219828,-3.243832408,-2.397953651,-2.390494432
-3.307019899,-3.319219828,-3.243832408,-2.397953651,-2.293395939,-2.390494432
-3.319219828,-3.243832408,-2.397953651,-2.293395939,-2.242094838,-2.390494432
-3.243832408,-2.397953651,-2.293395939,-2.242094838,-2.554830945,-2.390494432
-2.397953651,-2.293395939,-2.242094838,-2.554830945,-2.573829015,-2.390494432
-2.293395939,-2.242094838,-2.554830945,-2.573829015,-2.662303549,-2.390494432
-2.242094838,-2.554830945,-2.573829015,-2.662303549,-2.52361394,-2.390494432
-2.554830945,-2.573829015,-2.662303549,-2.52361394,-2.909705895,-2.390494432
-2.573829015,-2.662303549,-2.52361394,-2.909705895,-2.18604959,-2.390494432
-2.662303549,-2.52361394,-2.909705895,-2.18604959,-1.6945536,-1.463370352
-2.52361394,-2.909705895,-2.18604959,-1.6945536,-1.393049716,-1.412566537
-2.909705895,-2.18604959,-1.6945536,-1.393049716,-1.600337656,-1.581019703
-2.18604959,-1.6945536,-1.393049716,-1.600337656,-1.666896126,-1.593028116
-1.6945536,-1.393049716,-1.600337656,-1.666896126,-1.667452915,-1.593028116
-1.393049716,-1.600337656,-1.666896126,-1.667452915,-1.653487787,-1.593028116
-1.600337656,-1.666896126,-1.667452915,-1.653487787,-1.842391739,-1.593028116
-1.666896126,-1.667452915,-1.653487787,-1.842391739,-1.584439698,-1.532418674
-1.667452915,-1.653487787,-1.842391739,-1.584439698,-1.604058893,-1.474009523
-1.653487787,-1.842391739,-1.584439698,-1.604058893,-1.452102663,-1.426518193
-1.842391739,-1.584439698,-1.604058893,-1.452102663,-1.263121064,-1.382291372
-1.584439698,-1.604058893,-1.452102663,-1.263121064,-1.451381627,-1.3460412
-1.604058893,-1.452102663,-1.263121064,-1.451381627,-1.554357339,-1.326142706
-1.452102663,-1.263121064,-1.451381627,-1.554357339,-1.191879228,-1.347612719
-1.263121064,-1.451381627,-1.554357339,-1.191879228,-1.211609495,-1.141842012
-1.451381627,-1.554357339,-1.191879228,-1.211609495,-0.955783979,-0.941375048
-1.554357339,-1.191879228,-1.211609495,-0.955783979,-0.682479097,-0.724822998
-1.191879228,-1.211609495,-0.955783979,-0.682479097,-0.573333854,-0.415002249
-1.211609495,-0.955783979,-0.682479097,-0.573333854,-0.173953565,-0.180811911
-0.955783979,-0.682479097,-0.573333854,-0.173953565,0.298007022,0.082512918
-0.682479097,-0.573333854,-0.173953565,0.298007022,0.098530191,0.082512918
-0.573333854,-0.173953565,0.298007022,0.098530191,0.003383383,0.082512918
-0.173953565,0.298007022,0.098530191,0.003383383,-0.056616298,0.082512918
0.298007022,0.098530191,0.003383383,-0.056616298,-0.05954938,0.082512918
0.098530191,0.003383383,-0.056616298,-0.05954938,1.340903796,1.22728674
0.003383383,-0.056616298,-0.05954938,1.340903796,1.336131112,1.22728674
-0.056616298,-0.05954938,1.340903796,1.336131112,1.353715433,1.22728674
-0.05954938,1.340903796,1.336131112,1.353715433,1.431188306,1.22728674
1.340903796,1.336131112,1.353715433,1.431188306,1.394217181,1.22728674
1.336131112,1.353715433,1.431188306,1.394217181,1.221524889,1.22728674
1.353715433,1.431188306,1.394217181,1.221524889,1.137356624,1.22728674
1.431188306,1.394217181,1.221524889,1.137356624,1.271124443,1.22728674
1.394217181,1.221524889,1.137356624,1.271124443,1.0574416,1.22728674
1.221524889,1.137356624,1.271124443,1.0574416,1.465027407,1.22728674
1.137356624,1.271124443,1.0574416,1.465027407,1.258259302,1.22728674
1.271124443,1.0574416,1.465027407,1.258259302,1.225363553,1.22728674
1.0574416,1.465027407,1.258259302,1.225363553,1.497400388,1.22728674
1.465027407,1.258259302,1.225363553,1.497400388,1.210095792,1.22728674
1.258259302,1.225363553,1.497400388,1.210095792,1.769166374,1.22728674
1.225363553,1.497400388,1.210095792,1.769166374,1.10010125,1.22728674
1.497400388,1.210095792,1.769166374,1.10010125,1.508078738,1.22728674
1.210095792,1.769166374,1.10010125,1.508078738,1.335329725,1.22728674
1.769166374,1.10010125,1.508078738,1.335329725,1.014190018,1.22728674
1.10010125,1.508078738,1.335329725,1.014190018,1.232526887,1.22728674
1.508078738,1.335329725,1.014190018,1.232526887,1.26424642,1.22728674
1.335329725,1.014190018,1.232526887,1.26424642,1.575696891,1.22728674
1.014190018,1.232526887,1.26424642,1.575696891,1.372105839,1.22728674
1.232526887,1.26424642,1.575696891,1.372105839,1.286922873,1.22728674
1.26424642,1.575696891,1.372105839,1.286922873,1.434567829,1.22728674
1.575696891,1.372105839,1.286922873,1.434567829,1.027123979,1.22728674
1.372105839,1.286922873,1.434567829,1.027123979,1.200326106,1.22728674
1.286922873,1.434567829,1.027123979,1.200326106,1.26734558,1.22728674
1.434567829,1.027123979,1.200326106,1.26734558,1.431772908,1.22728674
1.027123979,1.200326106,1.26734558,1.431772908,1.277688485,1.22728674
1.200326106,1.26734558,1.431772908,1.277688485,1.069989462,1.22728674
1.26734558,1.431772908,1.277688485,1.069989462,0.997336031,1.22728674
1.431772908,1.277688485,1.069989462,0.997336031,1.344567017,1.22728674
1.277688485,1.069989462,0.997336031,1.344567017,1.302136576,1.22728674
1.069989462,0.997336031,1.344567017,1.302136576,1.227694414,1.22728674
0.997336031,1.344567017,1.302136576,1.227694414,1.258030853,1.22728674
1.344567017,1.302136576,1.227694414,1.258030853,1.239320919,1.22728674
1.302136576,1.227694414,1.258030853,1.239320919,1.18787275,1.22728674
1.227694414,1.258030853,1.239320919,1.18787275,0.645861085,1.22728674
1.258030853,1.239320919,1.18787275,0.645861085,0.647245044,1.22728674
1.239320919,1.18787275,0.645861085,0.647245044,1.63955373,1.22728674
1.18787275,0.645861085,0.647245044,1.63955373,4.062036259,3.115017776
0.645861085,0.647245044,1.63955373,4.062036259,3.175969525,3.038548047
0.647245044,1.63955373,4.062036259,3.175969525,3.553775797,2.887615317
1.63955373,4.062036259,3.175969525,3.553775797,2.303513562,2.767966729
4.062036259,3.175969525,3.553775797,2.303513562,2.439485083,2.624115158
3.175969525,3.553775797,2.303513562,2.439485083,3.089133261,2.624115158
3.553775797,2.303513562,2.439485083,3.089133261,2.875399282,2.170014427
2.303513562,2.439485083,3.089133261,2.875399282,2.117355611,2.020657375
2.439485083,3.089133261,2.875399282,2.117355611,2.379976599,1.963458767
3.089133261,2.875399282,2.117355611,2.379976599,1.881781365,1.963458767
2.875399282,2.117355611,2.379976599,1.881781365,2.009465986,1.749346576
2.117355611,2.379976599,1.881781365,2.009465986,1.540189755,1.718544759
2.379976599,1.881781365,2.009465986,1.540189755,2.016995835,1.644830046
1.881781365,2.009465986,1.540189755,2.016995835,1.991193026,1.615527921
2.009465986,1.540189755,2.016995835,1.991193026,1.289032249,1.559147605
1.540189755,2.016995835,1.991193026,1.289032249,2.035033741,1.715836611
2.016995835,1.991193026,1.289032249,2.035033741,1.686508714,1.703647775
1.991193026,1.289032249,2.035033741,1.686508714,1.420243022,1.709807462
1.289032249,2.035033741,1.686508714,1.420243022,1.503825889,1.698732499
2.035033741,1.686508714,1.420243022,1.503825889,1.804658528,1.702571151
1.686508714,1.420243022,1.503825889,1.804658528,1.903374857,1.740636982
1.420243022,1.503825889,1.804658528,1.903374857,1.799839808,1.729776123
1.503825889,1.804658528,1.903374857,1.799839808,1.859084057,1.697612181
1.804658528,1.903374857,1.799839808,1.859084057,1.606255085,1.620668862
1.903374857,1.799839808,1.859084057,1.606255085,1.685241102,1.511236321
1.799839808,1.859084057,1.606255085,1.685241102,1.503843428,1.479602881
1.859084057,1.606255085,1.685241102,1.503843428,1.451113787,1.524731603
1.606255085,1.685241102,1.503843428,1.451113787,1.523030606,1.602287423
1.685241102,1.503843428,1.451113787,1.523030606,1.690914772,1.448141488
1.503843428,1.451113787,1.523030606,1.690914772,1.123754026,1.228004032
1.451113787,1.523030606,1.690914772,1.123754026,1.439252741,1.228004032
1.523030606,1.690914772,1.123754026,1.439252741,0.621260464,0.506056029
1.690914772,1.123754026,1.439252741,0.621260464,0.116545773,0.231083802
1.123754026,1.439252741,0.621260464,0.116545773,0.118131726,0.034472816
1.439252741,0.621260464,0.116545773,0.118131726,-0.057100008,0.034472816
0.621260464,0.116545773,0.118131726,-0.057100008,-0.258997003,-0.350435299
0.116545773,0.118131726,-0.057100008,-0.258997003,-0.215579383,-0.564347806
0.118131726,-0.057100008,-0.258997003,-0.215579383,-0.755388156,-0.703661571
-0.057100008,-0.258997003,-0.215579383,-0.755388156,-0.673831066,-0.897187513
-0.258997003,-0.215579383,-0.755388156,-0.673831066,-1.209531272,-1.168816943
-0.215579383,-0.755388156,-0.673831066,-1.209531272,-1.76753523,-1.415768993
-0.755388156,-0.673831066,-1.209531272,-1.76753523,-1.482641415,-1.689175632
-0.673831066,-1.209531272,-1.76753523,-1.482641415,-1.193963769,-1.689175632
-1.209531272,-1.76753523,-1.482641415,-1.193963769,-1.990150947,-2.118974798
-1.76753523,-1.482641415,-1.193963769,-1.990150947,-2.25204134,-2.118974798
-1.482641415,-1.193963769,-1.990150947,-2.25204134,-3.34246197,-2.571580117
-1.193963769,-1.990150947,-2.25204134,-3.34246197,-2.711935515,-2.4909277
-1.990150947,-2.25204134,-3.34246197,-2.711935515,-2.489660194,-2.4909277
-2.25204134,-3.34246197,-2.711935515,-2.489660194,-2.28843414,-2.4909277
-3.34246197,-2.711935515,-2.489660194,-2.28843414,-4.327001382,-3.790657844
-2.711935515,-2.489660194,-2.28843414,-4.327001382,-3.798784619,-4.023306539
-2.489660194,-2.28843414,-4.327001382,-3.798784619,-4.140146733,-4.178875583
-2.28843414,-4.327001382,-3.798784619,-4.140146733,-3.782550819,-3.881402683
-4.327001382,-3.798784619,-4.140146733,-3.782550819,-4.292594305,-3.987179863
-3.798784619,-4.140146733,-3.782550819,-4.292594305,-4.586336148,-3.987179863
-4.140146733,-3.782550819,-4.292594305,-4.586336148,-5.272102342,-4.709468392
-3.782550819,-4.292594305,-4.586336148,-5.272102342,-5.886595582,-4.940159486
-4.292594305,-4.586336148,-5.272102342,-5.886595582,-5.302511426,-4.940159486
-4.586336148,-5.272102342,-5.886595582,-5.302511426,-5.166232685,-5.18536817
-5.272102342,-5.886595582,-5.302511426,-5.166232685,-5.477026498,-5.18536817
-5.886595582,-5.302511426,-5.166232685,-5.477026498,-6.479167745,-5.18536817
-5.302511426,-5.166232685,-5.477026498,-6.479167745,-5.982854663,-5.277184959
-5.166232685,-5.477026498,-6.479167745,-5.982854663,-4.596026312,-5.277184959
-5.477026498,-6.479167745,-5.982854663,-4.596026312,-5.391158749,-5.288043027
-6.479167745,-5.982854663,-4.596026312,-5.391158749,-5.46690818,-5.288043027
-5.982854663,-4.596026312,-5.391158749,-5.46690818,-5.383557927,-5.286704212
-4.596026312,-5.391158749,-5.46690818,-5.383557927,-5.274486275,-5.286704212
-5.391158749,-5.46690818,-5.383557927,-5.274486275,-5.23917953,-5.286704212
-5.46690818,-5.383557927,-5.274486275,-5.23917953,-5.419970197,-5.286704212
-5.383557927,-5.274486275,-5.23917953,-5.419970197,-4.820582234,-4.898192265
-5.274486275,-5.23917953,-5.419970197,-4.820582234,-4.96018889,-4.898192265
-5.23917953,-5.419970197,-4.820582234,-4.96018889,-4.493577749,-4.477227846
-5.419970197,-4.820582234,-4.96018889,-4.493577749,-4.429303834,-4.477227846
-4.820582234,-4.96018889,-4.493577749,-4.429303834,-4.353796119,-4.477227846
-4.96018889,-4.493577749,-4.429303834,-4.353796119,-4.64095371,-4.477227846
-4.493577749,-4.429303834,-4.353796119,-4.64095371,-3.533337272,-3.573343605
-4.429303834,-4.353796119,-4.64095371,-3.533337272,-3.310124933,-3.414609846
-4.353796119,-4.64095371,-3.533337272,-3.310124933,-3.336542454,-3.246038336
-4.64095371,-3.533337272,-3.310124933,-3.336542454,-2.935957321,-3.08129253
-3.533337272,-3.310124933,-3.336542454,-2.935957321,-3.111339138,-3.08129253
-3.310124933,-3.336542454,-2.935957321,-3.111339138,-2.799735823,-2.842045503
-3.336542454,-2.935957321,-3.111339138,-2.799735823,-2.831605136,-2.842045503
-2.935957321,-3.111339138,-2.799735823,-2.831605136,-2.936476934,-2.842045503
-3.111339138,-2.799735823,-2.831605136,-2.936476934,-2.788245741,-2.842045503
-2.799735823,-2.831605136,-2.936476934,-2.788245741,-2.82546802,-2.842045503
-2.831605136,-2.936476934,-2.788245741,-2.82546802,-3.140640827,-2.842045503
-2.936476934,-2.788245741,-2.82546802,-3.140640827,-3.503223943,-2.842045503
-2.788245741,-2.82546802,-3.140640827,-3.503223943,-2.252265273,-1.973403917
-2.82546802,-3.140640827,-3.503223943,-2.252265273,-2.720275437,-1.973403917
-3.140640827,-3.503223943,-2.252265273,-2.720275437,-2.147637394,-1.973403917
-3.503223943,-2.252265273,-2.720275437,-2.147637394,-2.36800004,-1.973403917
-2.252265273,-2.720275437,-2.147637394,-2.36800004,-2.344303355,-1.973403917
-2.720275437,-2.147637394,-2.36800004,-2.344303355,-1.894636354,-1.973403917
-2.147637394,-2.36800004,-2.344303355,-1.894636354,-1.902119629,-1.973403917
